WBGeneID,Sequence.name,Public_name,blazie_WBGeneID,blazie_Name,blazie_Chr,blazie_Start,blazie_Stop,blazie_FPKM,pauli_L4_percentile,pauli_L4_pvalue,pauli_L4_description,spencer_LE_AveExpr,spencer_LE_adj_P_Val,spencer_LE_FC,spencer_L2_AveExpr,spencer_L2_adj_P_Val,spencer_L2_FC,blazie_bool,hashimshony_embryo_bool,pauli_L4_bool,spencer_LE_bool,spencer_L2_bool
WBGene00021262,Y22D7AR.9,fbxa-74,WBGene00021262,fbxa-74,III,1697107,1698972,2.98,NA,NA,NA,NA,NA,NA,7.48,0,2.55,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00021263,Y22D7AR.10,Y22D7AR.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021264,Y22D7AR.11,fbxa-13,WBGene00021264,fbxa-13,III,1703535,1705475,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021265,Y22D7AR.12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021266,Y22D7AR.14,Y22D7AR.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021267,Y23B4A.1,Y23B4A.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021268,Y23B4A.2,capa-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021269,Y23H5A.2,Y23H5A.2,NA,NA,NA,NA,NA,NA,0.933601912,1.16637e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00021270,Y23H5A.3,pid-3,WBGene00021270,Y23H5A.3,I,2620659,2621856,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021271,Y23H5A.4,spe-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021272,Y23H5B.1,Y23H5B.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021273,Y23H5B.2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021274,Y23H5B.3,Y23H5B.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021275,Y23H5B.4,dmsr-2,WBGene00021275,Y23H5B.4,I,2533268,2542093,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021276,Y23H5B.5,Y23H5B.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021277,Y23H5B.6,Y23H5B.6,WBGene00021277,Y23H5B.6,I,2489976,2497372,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021278,Y23H5B.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021279,Y23H5B.8,Y23H5B.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021280,Y23H5B.9,nspd-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021281,Y24D9A.1,ell-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021282,Y24D9A.2,set-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021284,Y24D9A.6,Y24D9A.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021285,Y24D9A.7,Y24D9A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021286,Y24D9A.8,tald-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021287,Y24D9B.1,Y24D9B.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021288,Y25C1A.1,clec-123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021289,Y25C1A.2,Y25C1A.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021290,Y25C1A.3,clec-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021291,Y25C1A.4,clec-121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021292,Y25C1A.5,copb-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021293,Y25C1A.6,Y25C1A.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021294,Y25C1A.7,Y25C1A.7,WBGene00021294,Y25C1A.7,II,3046213,3071059,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021295,Y25C1A.8,Y25C1A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021296,Y25C1A.13,Y25C1A.13,WBGene00021296,Y25C1A.13,II,3109365,3111222,2.86,0.931818038,9.18209e-8,3       enoyl-CoA hydratase/isomerase,NA,NA,NA,9.93,0.01,2.1,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00021297,Y27F2A.5,fbxc-55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021298,Y27F2A.6,Y27F2A.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021299,Y27F2A.8,Y27F2A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021300,Y27F2A.9,Y27F2A.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021301,Y32G9A.2,Y32G9A.2,WBGene00021301,Y32G9A.2,V,1920547,1921029,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021302,Y32G9A.3,Y32G9A.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021303,Y32G9A.5,Y32G9A.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021304,Y32G9A.6,nphp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021305,Y32G9A.8,zig-11,WBGene00021305,Y32G9A.8,V,1875538,1882240,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021309,Y32G9B.1,Y32G9B.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021310,Y32H12A.1,Y32H12A.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021311,Y32H12A.2,thoc-5,WBGene00021311,Y32H12A.2,III,5346095,5349354,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021312,Y32H12A.4,szy-2,WBGene00021312,Y32H12A.4,III,5369140,5371234,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021313,Y32H12A.5,paqr-2,WBGene00021313,Y32H12A.5,III,5375659,5379888,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021314,Y32H12A.6,Y32H12A.6,WBGene00021314,Y32H12A.6,III,5380928,5381959,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021315,Y32H12A.7,Y32H12A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021316,Y32H12A.8,Y32H12A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021317,Y32H12A.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021319,Y34B4A.2,Y34B4A.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021320,Y34B4A.4,Y34B4A.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021321,Y34B4A.5,Y34B4A.5,WBGene00021321,Y34B4A.5,X,5257265,5258353,9.45,NA,NA,NA,8.31,0,3.1,8.31,0,4.04,TRUE,FALSE,FALSE,TRUE,TRUE
WBGene00021322,Y34B4A.6,Y34B4A.6,WBGene00021322,Y34B4A.6,X,5252967,5255035,32.19,NA,NA,NA,10.1,0,6.24,10.1,0.03,2.11,TRUE,TRUE,FALSE,TRUE,TRUE
WBGene00021323,Y34B4A.7,Y34B4A.7,WBGene00021323,Y34B4A.7,X,5244303,5246894,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021324,Y34B4A.8,rga-8,WBGene00021324,Y34B4A.8,X,5271809,5275249,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021325,Y34B4A.9,Y34B4A.9,WBGene00021325,Y34B4A.9,X,5255160,5256819,262.16,NA,NA,NA,10.83,0,6.55,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
WBGene00021326,Y34B4A.10,Y34B4A.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021327,Y34D9A.1,mrpl-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021328,Y34D9A.2,npr-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021329,Y34D9A.3,Y34D9A.3,WBGene00021329,Y34D9A.3,I,1034473,1040870,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021331,Y34D9A.6,glrx-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63,0.03,2.44,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00021332,Y34D9A.7,Y34D9A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021333,Y34D9A.8,Y34D9A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021334,Y34D9A.10,vps-4,WBGene00021334,vps-4,I,1053922,1066901,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021335,Y34D9A.11,spp-23,WBGene00021335,spp-23,I,1018836,1019221,18.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021336,Y34F4.1,Y34F4.1,WBGene00021336,Y34F4.1,III,1020956,1021863,23.5,NA,NA,NA,NA,NA,NA,7.95,0.01,2.09,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00021337,Y34F4.2,Y34F4.2,WBGene00021337,Y34F4.2,III,1010535,1011368,25.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021338,Y34F4.3,Y34F4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021339,Y34F4.4,Y34F4.4,WBGene00021339,Y34F4.4,III,1023280,1024548,6.85,NA,NA,NA,NA,NA,NA,8.08,0,3.15,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00021340,Y34F4.5,Y34F4.5,WBGene00021340,Y34F4.5,III,1026902,1028402,27.85,NA,NA,NA,9.42,0,2.03,9.42,0,3.53,TRUE,FALSE,FALSE,TRUE,TRUE
WBGene00021342,Y35H6.3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021343,Y37B11A.1,cutl-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021344,Y37B11A.2,rev-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021345,Y37B11A.3,Y37B11A.3,WBGene00021345,Y37B11A.3,III,5782686,5785085,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021346,Y37E3.1,Y37E3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021347,Y37E3.3,rpb-10,WBGene00021347,rpb-10,I,2064294,2064690,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021348,Y37E3.4,moag-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021349,Y37E3.5,arl-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021350,Y37E3.8,Y37E3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021351,Y37E3.10,eif-2alpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021352,Y37E3.11,pcyt-2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,0,2.03,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00021353,Y37E3.13,iglr-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021354,Y37E3.16,fpn-1.1,WBGene00021354,fpn-1.1,I,2097347,2123432,9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021355,Y37E3.17,Y37E3.17,WBGene00021355,Y37E3.17,I,2128591,2145973,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021357,Y37E11AL.1,Y37E11AL.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021358,Y37E11AL.2,Y37E11AL.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021359,Y37E11AL.3,Y37E11AL.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021360,Y37E11AL.4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021362,Y37E11AL.6,fmil-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021363,Y37E11AL.8,taf-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021364,Y37E11AL.9,Y37E11AL.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021365,Y37E11AM.1,smgl-2,WBGene00021365,smgl-2,IV,3726414,3735490,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021366,Y37E11AM.2,Y37E11AM.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021367,Y37E11AM.3,Y37E11AM.3,NA,Y37E11AM.3,IV,3715780,3722787,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021368,Y37E11AR.1,best-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021369,Y37E11AR.2,siah-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021370,Y37E11AR.3,nape-2,WBGene00021370,Y37E11AR.3,IV,3735835,3738931,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021371,Y37E11AR.4,nape-1,WBGene00021371,Y37E11AR.4,IV,3739528,3740866,3.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021372,Y37E11AR.5,ugt-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021373,Y37E11AR.7,Y37E11AR.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021374,Y37E11B.1,Y37E11B.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021375,Y37E11B.2,Y37E11B.2,NA,NA,NA,NA,NA,NA,0.859303428,6.30444e-7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00021376,Y37E11B.3,blos-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021377,Y37E11B.5,Y37E11B.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021378,Y37E11B.6,Y37E11B.6,NA,Y37E11B.6,IV,3598652,3599234,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021379,Y37E11B.7,Y37E11B.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021380,Y37E11B.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021381,Y37E11B.10,Y37E11B.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021382,Y37F4.1,Y37F4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021383,Y37F4.2,Y37F4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021384,Y37F4.3,Y37F4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021385,Y37F4.4,Y37F4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021386,Y37F4.5,Y37F4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021387,Y37F4.6,Y37F4.6,WBGene00021387,Y37F4.6,I,10870026,10873996,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021388,Y37F4.7,Y37F4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021389,Y38A10A.2,Y38A10A.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021390,Y38A10A.4,fbxa-214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021391,Y38A10A.6,smut-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021392,Y38A10A.7,Y38A10A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021394,Y38C1AA.1,Y38C1AA.1,WBGene00021394,Y38C1AA.1,IV,208188,217390,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021395,Y38C1AA.3,pnc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021396,Y38C1AA.5,cutl-24,WBGene00021396,Y38C1AA.5,IV,165124,169980,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00021397,Y38C1AA.6,Y38C1AA.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,2.07,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00021398,Y38C1AA.7,Y38C1AA.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021400,Y38C1AA.9,Y38C1AA.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021401,Y38C1AA.11,prdx-6,WBGene00021401,prdx-6,IV,218550,220799,1.6,NA,NA,NA,NA,NA,NA,8.89,0,3.03,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00021402,Y38C1AA.12,Y38C1AA.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021403,Y38C1AB.1,Y38C1AB.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021404,Y38C1AB.2,trpl-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021405,Y38C1AB.3,Y38C1AB.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021406,Y38C1AB.4,frm-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021407,Y38C1AB.5,Y38C1AB.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021408,Y38C1AB.6,trpl-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021409,Y38C1AB.7,Y38C1AB.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021410,Y38C1BA.1,Y38C1BA.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021412,Y38C9B.1,cyp-29A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00021413,Y38C9B.2,srt-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
