WBGeneID,emb_510min,emb_548min,emb_587min,emb_626min,emb_665min,L1,L2,L3,L4,YA,Sequence.name,Public_name,blazie_mixed,hashimshony_emb,pauli_L4,spencer_LE,spencer_L2,cluster.description
WBGene00006696,0.1306,0.1154,0.1242,0.1304,0.1363,0.170501,0.182585,0.149274,0.0936418,0.128872,Y39B6A.19,twk-46,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00006709,3.3205,1.8938,1.0064,0,0.7686,2.23413,1.79831,1.40325,2.00282,1.59035,Y87G2A.9,ubc-14,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006755,2.2512,2.894,2.8618,2.7899,2.6944,1.2992,1.22237,0.72987899999999994,0.650368,1.05899,ZK1098.10,unc-16,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00006918,25.1033,23.0677,22.8763,25.9501,25.8805,11.2733,10.1776,10.1293,9.86585,12.0337,ZK970.4,vha-9,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00006935,0.4434,0.3858,0.3688,0.3412,0.3351,0.579004,0.686794,0.579852,0.459078,0.852003,ZC513.4,vars-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006936,0.6076,0.526,0.777,0.7046,0.9082,2.0643,2.16035,2.73212,1.89027,3.40055,Y87G2A.5,glp-4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007000,4.5855,4.4713,4.7169,4.7409,4.4622,4.47738,4.43005,3.85674,3.352,3.60089,Y71H2AM.23,tufm-1,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00007022,1.6486,0.4485,0.3924,0.4517,0.4781,1.0537,0.519447,0.740528,1.20059,1.81369,ZK970.3,mdt-22,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00012398,0.0106,0.0157,0.0161,0.0183,0.0199,0.127814,0.0439594,0.0100525,0.0256709,0.0258506,Y6E2A.4,Y6E2A.4,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00012404,0.0374,0.0426,0.0492,0.0547,0.055,0.338635,0.211705,0.156633,0.0751798,0.153311,Y6G8.2,Y6G8.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012501,0.0236,0.0269,0.0279,0.0288,0.032,0.00431371,0.0231393,0.0343472,0.00928653,0.00739939,Y26D4A.3,Y26D4A.3,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00012554,21.4132,17.3892,16.4965,18.7546,19.2273,3.16736,4.01794,2.32839,2.76036,1.28617,Y37D8A.16,Y37D8A.16,TRUE,TRUE,TRUE,TRUE,TRUE,L3_High
WBGene00012582,0.0798,0.0888,0.0891,0.0787,0.0817,0.0750134,0.230396,0.210651,0.216894,0.172656,Y38E10A.4,clec-8,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00012583,0.4646,0.4274,0.4388,0.4581,0.5191,0.172865,1.12222,0.915723,0.184194,0.207691,Y38E10A.5,clec-4,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00012584,0.5579,0.6243,0.6278,0.5758,0.3616,0.198764,0.318922,0.277052,0.319301,0.558578,Y38E10A.6,ceh-100,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012600,0.4877,0.6843,0.415,0.3398,0.1416,1.01433,0.262758,0.248125,0.53857,0.493136,Y38E10A.22,Y38E10A.22,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012608,0.9287,0.924,0.9547,0.8994,1.017,6.55657,3.52472,9.68905,10.5099,6.71499,Y38F1A.6,hphd-1,TRUE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00012621,0.0303,0.0185,0.0139,0.0147,0.0093,0.0420799,0.0288991,0.0238577,0.0176283,0.0117722,Y38H6C.8,Y38H6C.8,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00012634,0.0049,0.0067,0.0098,0.0149,0.0176,0.0781268,0.0210323,0.0418523,0.127212,0.0642519,Y38H6C.23,Y38H6C.23,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00012646,2.5187,2.3928,2.4379,1.9202,2.1624,1.4126,1.95432,0.887271,1.43327,1.57186,Y39A1A.7,lron-10,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00012647,0.2271,0.2276,0.1449,0.1469,0.1272,0.179473,0.180753,0.25621,0.409454,0.415448,Y39A1A.8,swt-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012652,0.7817,0.3898,0.2874,0.3738,0.5977,1.98006,1.1758,1.11798,2.52866,1.88993,Y39A1A.14,Y39A1A.14,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012668,2.5368,2.9762,2.7516,2.7782,2.5528,1.13549,1.19583,1.18838,1.6179,0.67537,Y39B6A.5,Y39B6A.5,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00012693,1.3286,0.709,0,0.1434,0.9417,1.10133,0.743625,0.623059,1.3311,0.750556,Y39B6A.34,Y39B6A.34,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012695,0.5688,0.3723,0.2493,0.1739,0,0.26725,0.159294,0.177673,0.352137,0.550924,Y39B6A.37,Y39B6A.37,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012722,2.1836,1.891,1.6698,1.4534,1.156,1.0954,2.50158,2.93683,2.53835,1.1224,Y39G8B.1,Y39G8B.1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00012729,0.0372,0.0397,0.0383,0.0413,0.0427,0.0367006,0.511901,0.117641,0.0455934,0.0179148,Y39G8B.10,Y39G8B.10,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00012740,0.3256,0.2087,0.2182,0.3493,0.1357,0.579283,0.459055,0.535128,0.432209,0.93656,Y40B1B.8,slc-25A46,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00012747,0.0182,0.0145,0.0095,0.0115,0.0061,0.14696,0.204247,0.621515,0.783634,2.54785,Y40H7A.10,Y40H7A.10,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012762,1.4509,1.3649,1.0179,1.0376,0.7347,1.06597,0.844809,0.987595,0.635452,1.52147,Y41E3.1,Y41E3.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012766,0.2399,0.238,0.1574,0.1363,0.4911,1.07594,1.02408,0.905132,1.29937,0.79246,Y41E3.8,Y41E3.8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012768,1.153,1.2095,0.6023,1.1228,0.5759,8.32762,7.57195,7.05128,7.18653,7.06212,Y41E3.10,eef-1B.2,FALSE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00012769,0.9172,0.876,0.864,0.9807,0.9198,0.493209,0.65455700000000006,0.761003,0.776898,1.34002,Y41E3.11,hrpu-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012780,1.0979,1.1219,0.5586,0.7127,0.319,0.138632,0.0891414,0.0971013,0.231557,0.250268,Y42A5A.5,Y42A5A.5,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00012782,2.6617,2.2206,2.4745,2.4624,2.5677,3.56715,5.12097,4.70433,2.91912,3.45328,Y43C5A.2,Y43C5A.2,TRUE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00012802,0.6299,0.6306,0.4285,0.5722,0.1628,0.308772,0.303919,0.30368,0.418955,1.03972,Y43F4B.3,set-25,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012803,1.2837,1.1411,1.0222,0.7093,0.8355,3.31036,2.3911,4.3137,1.79951,2.75674,Y43F4B.5,Y43F4B.5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012804,0.7708,0.6946,0.6606,0.6223,0.4513,0.692303,0.782309,0.710094,0.552378,0.90553,Y43F4B.7,Y43F4B.7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012810,0.1624,0.1825,0.1704,0.1856,0.1783,0.0840691,0.196665,0.0955071,0.12544,0.0992891,Y43F8A.3,nceh-1,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00012823,0.9299,0.7403,0.8457,0.8494,0.9046,0.123047,0.090082400000000007,0.0450082,0.0481717,0.03767,Y43F8B.13,Y43F8B.13,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00012825,2.0913,2.4182,2.8654,2.8664,3.052,0.47546,0.296272,0.0951866,0.126315,0.0800626,Y43F8C.3,Y43F8C.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012828,0.3698,0.5184,0.5056,0.345,0.3139,0.206807,0.122959,0.100778,0.131305,0.239332,Y43F8C.6,Y43F8C.6,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00012829,2.767,3.1298,2.0688,1.798,0.7396,1.5443,1.22591,1.12354,1.40458,1.64031,Y43F8C.7,Y43F8C.7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012830,1.2784,0.9362,1.3164,0.3391,0.2757,1.10798,0.933287,0.979179,2.03037,0.970145,Y43F8C.8,mrps-28,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00012834,0.1079,0.0998,0.0241,0.0466,0.0319,1.68375,1.54471,2.51764,1.58342,1.70465,Y43F8C.13,Y43F8C.13,TRUE,TRUE,FALSE,TRUE,TRUE,L3_High
WBGene00012853,9.1598,9.602,10.5464,9.1462,8.9797,5.78347,3.17035,1.11125,1.18354,0.553227,Y44A6D.2,Y44A6D.2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00012860,0.8001,0.5313,0.5932,0.4295,0.4897,0.95555,1.03591,1.0638,1.00515,0.992697,Y45F3A.3,acdh-11,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00012866,0.73,0.4743,0.3513,0.3961,0.3316,0.289365,0.355103,0.472492,0.286392,0.274539,Y45F10A.3,afmd-2,FALSE,FALSE,FALSE,TRUE,FALSE,Larval
WBGene00012885,3.3765,3.0508,3.2834,3.0803,3.4013,4.4475,2.65954,2.39732,3.62391,3.10292,Y45F10D.4,iscu-1,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00012888,0.7422,0.7807,0.4972,0.4658,0,0.28537,0.241042,0.277207,0.89932,1.30937,Y45F10D.9,sas-6,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012889,0.3788,0.3585,0.3375,0.2914,0.3089,0.3679,0.250572,0.206978,0.234116,0.239018,Y45F10D.10,icap-1,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00012890,0.301,0.2504,0.282,0.3132,0.3442,0.424116,0.39328,0.379416,0.43525199999999997,0.44462,Y45F10D.11,lact-9,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00012895,0.4358,0.5871,0.5088,0.4829,0.44,0.446378,0.276338,0.200383,0.259787,0.187129,Y46G5A.2,cox-10,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012903,0.6793,0.2096,0.3368,0.2807,0,1.15897,1.08631,0.811788,1.42361,1.55599,Y46G5A.12,vps-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012923,0.1835,0.1759,0.1937,0.207,0.2316,0.0855958,0.11573,0.0836238,0.0516466,0.0545391,Y47D3A.2,fbxa-128,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012930,0.4449,0.5054,0.5419,0.5817,0.6026,0.422915,0.504603,0.479526,0.721098,0.718634,Y47D3A.17,obr-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00012932,0.372,0.3958,0.4035,0.4326,0.419,1.10505,0.715561,0.743443,1.09588,1.05423,Y47D3A.21,Y47D3A.21,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00012934,0.5483,0.489,0.3892,0.3395,0.3087,0.386117,0.335865,0.349314,0.417283,0.537492,Y47D3A.23,gly-9,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012947,0.1408,0.1869,0.1666,0.1602,0.1528,0.019571,0.267738,0.468042,0.0885769,0.275747,Y47H9C.1,Y47H9C.1,FALSE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00012959,0.0168,0.0164,0.0097,0.0105,0.0033,0.0354442,0.0746422,0.0122476,0.0375945,0.0157135,Y47H10A.3,Y47H10A.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012968,0.8398,1.3789,1.2753,1.1865,1.0688,2.2161,1.28736,2.02588,0.879939,1.39694,Y48A6B.7,Y48A6B.7,FALSE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00012970,0.1196,0.1161,0.1051,0.1054,0.0346,0.204424,0.242072,0.18168,0.161208,0.149959,Y48A6B.9,Y48A6B.9,TRUE,TRUE,FALSE,TRUE,FALSE,L3_High
WBGene00012978,0.9117,0.8527,0.8425,0.8935,0.8465,1.90058,1.19616,1.55817,1.49598,1.62929,Y48B6A.1,Y48B6A.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00012995,0.3856,0.3826,0.3997,0.4287,0.3886,0.38194,0.479348,0.512302,0.490722,0.754697,Y48C3A.14,Y48C3A.14,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013014,0.2611,0.3075,0.3268,0.2798,0.2967,0.21794,0.162623,0.156685,0.163293,0.289002,Y48E1C.1,Y48E1C.1,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013020,2.0999,2.2133,2.1763,2.2284,2.1201,0.912563,0.589375,0.474615,0.671185,0.740922,Y48G10A.3,Y48G10A.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013024,0.6166,0.5947,0.3828,0.3765,0.3638,0.500951,0.316504,0.308277,0.423757,0.933207,Y49A3A.1,cept-2,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00013026,0.3858,0.3388,0.2885,0.2993,0.2449,0.212763,0.339732,0.352659,0.439552,0.675987,Y49A3A.3,Y49A3A.3,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00013037,0.4359,0.3726,0.3867,0.3912,0.389,1.70561,1.65707,2.56212,1.00948,1.58259,Y49E10.18,Y49E10.18,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00013042,0.5597,0.5121,0.5219,0.5139,0.5117,0.466548,0.248737,0.20246,0.17252,0.151117,Y49E10.23,cccp-1,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013101,0.0451,0.0633,0.0585,0.0581,0.0524,0.0753218,0.110987,0.125287,0.0581548,0.147646,Y51H4A.5,Y51H4A.5,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00013109,0.6289,0.4252,0.397,0.3252,0.2687,1.36406,0.803582,0.835402,1.17496,1.19268,Y51H4A.15,Y51H4A.15,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013119,0.1354,0.1485,0.1535,0.1492,0.1588,0.141959,0.243394,0.170373,0.0837826,0.0969402,Y51H4A.25,Y51H4A.25,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00013139,0.7514,0.6782,0.796,0.6562,0.5759,0.872963,0.897455,1.04021,0.970108,1.64442,Y53C12A.3,Y53C12A.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013143,0.4552,0.4001,0.3656,0.3535,0.4017,0.469642,0.555625,0.635326,0.737614,1.10538,Y53C12B.1,Y53C12B.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013149,0.0675,0.0702,0.0783,0.0759,0.0487,0.0295368,0.0361266,0.0234745,0.0273214,0.0324386,Y53F4B.1,Y53F4B.1,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00013150,0.182,0.1512,0.2011,0,0.0323,0.531205,0.649299,0.389075,0.805025,1.02561,Y53F4B.3,pole-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013176,0.7834,0.6517,0.6158,0.5438,0.5041,0.965864,1.55274,1.53828,0.838973,1.16516,Y53F4B.39,Y53F4B.39,FALSE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00013197,1.1479,1.0306,1.0834,1.0473,0.9911,0.337978,0.507124,0.484715,0.458995,0.293635,Y54E5A.1,ttm-5,TRUE,TRUE,FALSE,FALSE,TRUE,L3_High
WBGene00013200,6.7223,3.7921,2.7429,3.3124,0,6.58853,3.30266,3.41034,3.58803,3.578,Y54E5A.5,Y54E5A.5,TRUE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00013203,0.8359,0.8588,0.9835,1.0675,1.1826,0.658224,0.421729,0.376351,0.417124,0.255005,Y54E5A.8,Y54E5A.8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013207,0.0114,0.0215,0.0373,0.0388,0.0597,0.154026,0.326877,0.24872,0.342171,0.324011,Y54G9A.4,zipt-2.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013210,0.5686,0.4519,0.5183,0.5751,0.6626,1.81328,1.71168,1.23271,1.82237,1.75598,Y54G9A.7,Y54G9A.7,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013211,1.4093,1.5555,0.5277,0.3751,0,0.541947,0.668244,0.309882,0.839752,0.294442,Y54G9A.9,Y54G9A.9,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00013216,0.2934,0.3555,0.4599,0.5389,0.5589,1.05029,1.712,1.70341,0.660522,0.797586,Y54G11A.7,Y54G11A.7,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013220,0.0667,0.1133,0.2466,0.4075,0.4655,0.0741767,0.193123,0.334418,0.338376,0.828093,Y54G11A.13,ctl-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013222,0.1198,0.1647,0.1632,0.1813,0.1926,0.573701,0.104021,0.0611336,0.0373541,0.0279442,Y54G11B.1,dmsr-6,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013225,1.9715,2.0471,2.1089,1.7478,1.6654,0.905734,0.884061,1.08979,0.736684,0.935321,Y56A3A.2,Y56A3A.2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013236,15.2366,11.6471,14.0656,6.0081,0,4.01865,1.892,1.75217,2.63582,1.5874,Y56A3A.18,Y56A3A.18,FALSE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00013237,5.2393,6.1242,6.5188,5.7526,5.2584,7.37816,9.59718,8.62499,13.7985,12.6771,Y56A3A.19,Y56A3A.19,FALSE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00013238,15.2567,13.8919,11.0931,8.314,12.4678,11.6309,12.2522,14.1803,21.7469,14.0435,Y56A3A.21,trap-4,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00013239,1.2357,0.7732,0.7743,0.5458,0.6295,1.21693,0.982243,0.845618,1.33316,1.99903,Y56A3A.22,Y56A3A.22,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013257,0.7359,0.7423,0.7387,0.6833,0.7335,0.149852,0.482449,0.223501,0.403817,0.332996,Y57A10A.14,Y57A10A.14,TRUE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00013259,1.2444,1.1926,1.0476,1.0351,0.7886,0.788122,0.495896,0.310508,0.573766,0.660894,Y57A10A.16,trpp-5,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013284,2.4436,2.8716,2.8291,2.9526,3.0652,2.57348,5.26176,2.88811,2.59721,1.5451,Y57A10C.6,daf-22,TRUE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00013308,4.5852,2.866,2.699,4.0273,3.8527,7.70672,10.6859,10.1662,9.52582,9.14375,Y57G11C.12,nuo-3,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00013317,1.01,0.8067,0.8271,0.7941,0.8372,0.607229,0.367638,0.177004,0.169064,0.161807,Y57G11C.22,Y57G11C.22,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013358,0.5832,0.5817,0.5076,0.4993,0.3966,0.91079,1.34898,1.27542,0.282099,1.2362,Y60A3A.7,abhd-3.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013365,2.414,1.9634,1.5365,1.1095,0,0.549545,0.760763,0.795201,0.85348,0.762943,Y60A3A.19,Y60A3A.19,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013382,0.7854,0.578,0.4359,0.3486,0.2825,0.565381,0.192772,0.154489,0.12071,0.164028,Y62E10A.16,gcl-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013406,3.814,2.4025,1.7579,0.698,1.416,5.51452,4.69976,3.69746,12.8759,4.54492,Y63D3A.7,Y63D3A.7,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00013439,0.4399,0.342,0.2966,0.3207,0.3436,0.330779,0.166778,0.135781,0.277951,0.13578,Y66D12A.13,Y66D12A.13,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00013448,0.3269,0.3564,0.3959,0.3881,0.4426,0.579913,0.502418,0.511769,0.341899,0.400168,Y66D12A.24,Y66D12A.24,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013464,0.2431,0.1664,0.1956,0.1554,0.149,0.310352,0.293221,0.358432,0.447381,0.633983,Y67H2A.7,Y67H2A.7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013484,0.6497,0.5225,0.4664,0.4093,0.332,0.119242,0.0513282,0.0393905,0.0651384,0.0653328,Y69H2.9,Y69H2.9,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00013497,0.8883,0.698,0.7446,0.8062,0.8444,0.102122,0.224835,0.127869,0.139399,0.258132,Y70D2A.2,hex-5,FALSE,TRUE,FALSE,TRUE,FALSE,Not_Changing
WBGene00013532,0.6046,0.3772,0.1779,0.1066,0.0302,0.686719,0.798746,0.794521,1.3383100000000001,1.42631,Y73F8A.27,Y73F8A.27,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013550,0.548,0.4881,0.4055,0.4413,0.3868,1.11558,0.956836,0.862374,1.05744,1.39429,Y75B8A.14,Y75B8A.14,TRUE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00013553,1.9329,2.2734,0,2.9913,2.301,0.264838,0.226313,0.139281,0.550812,0.82181,Y75B8A.18,Y75B8A.18,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00013558,0.3313,0.299,0.1558,0.1634,0.0681,0.25047,0.260865,0.294641,0.256186,0.450452,Y75B8A.25,Y75B8A.25,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00013562,0.0397,0.0491,0.0511,0.0542,0.056,0.0540088,0.0735137,0.0550164,0.0446559,0.0497594,Y75B8A.32,Y75B8A.32,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00013567,0.0438,0.06,0.0733,0.0932,0.1092,0.027048,0.0499455,0.234087,1.16648,4.68913,Y75B12B.1,Y75B12B.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013577,2.8407,3.1683,3.1699,3.1322,3.1267,5.88,5.02784,3.52415,3.39928,3.47004,Y76A2B.5,Y76A2B.5,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00013593,0.4785,0.5429,0.3793,0.301,0.3004,0.414617,0.359961,0.361373,0.381751,0.693937,Y87G2A.1,Y87G2A.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00013594,0.7617,0.9532,0.8224,0.7442,0.7519,0.567936,0.585444,0.328738,0.372024,0.3053,Y87G2A.2,Y87G2A.2,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00013857,0.4965,0.6225,0.4276,0.1057,0.1674,0.180641,0.198285,0.275271,0.647019,1.4969,ZC168.3,orc-5,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00013866,0.363,0.3036,0.5277,0.6186,0.7712,1.43574,1.40399,0.952367,0.348617,0.675525,ZC373.1,cbs-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00013867,0.055,0.0482,0.0328,0.0342,0,0.0201259,0.0569867,0.225841,20.7455,33.075,ZC373.2,ZC373.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013870,0.3881,0.3431,0.2458,0.1552,0.0781,0.257043,0.220737,0.185231,0.156217,0.170838,ZC373.5,ZC373.5,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00013874,0.0115,0.0095,0.0081,0.0045,0,0.38336,0.148153,0.268191,0.358164,0.450986,ZC376.2,cest-2.2,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00013875,0.1183,0.0836,0.0746,0.0505,0.0392,0.104878,0.15759600000000001,0.100603,0.217462,0.153259,ZC376.3,cest-2.1,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00013900,0.0778,0.0779,0.0791,0.0826,0.0907,0.0797757,0.0782017,0.0566906,0.00769839,0.0188467,ZC443.5,ugt-18,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00013901,0.0365,0.0714,0.0656,0.0559,0.0433,0.177565,0.450054,0.507462,0.281918,0.184936,ZC443.6,ugt-16,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00013904,0.1,0.1436,0.134,0.1314,0.1211,0.17207,0.723637,0.34312,0.946605,0.269876,ZC455.4,ugt-6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013905,0.1067,0.1063,0.0512,0.0751,0.0196,0.153035,0.0384484,0.0226508,0.0859431,0.127086,ZC455.5,ugt-4,TRUE,TRUE,FALSE,TRUE,FALSE,Larval
WBGene00013906,1.4091,1.1189,0.9286,0.9093,0.7914,0.981164,0.362504,0.263517,0.329197,0.2448,ZC455.6,ugt-5,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00013919,1.2566,1.2131,1.1425,0.9317,0.9898,0.712267,0.908733,0.775185,0.515496,0.538343,ZC506.1,ZC506.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013923,0.4452,0.3739,0.4371,0.4224,0.483,0.39147,0.390039,0.184815,0.163514,0.121907,ZK20.1,ghi-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00013946,0.0531,0.0747,0,0.1207,0.0288,0.176944,0.0692124,0.352111,0.102904,0.441182,ZK228.3,ZK228.3,FALSE,TRUE,FALSE,FALSE,FALSE,L3_High
WBGene00013947,0.0862,0.0862,0.0943,0.0952,0.0905,0.360592,0.2083,0.543453,0.357719,0.660162,ZK228.4,ZK228.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00013957,0.1386,0.1419,0.1466,0.1345,0.12,0.208913,0.0293074,0.00778309,0.00869109,0.00967283,ZK265.5,sre-23,FALSE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00013968,0.075,0.0818,0.0768,0.0735,0.0747,0.124255,0.377337,0.611944,0.931701,1.02142,ZK287.9,ZK287.9,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00013976,0.0116,0.0137,0.0148,0.0154,0.0187,0.0859582,0.0796328,0.0966794,0.123342,0.149758,ZK455.6,hizr-1,FALSE,FALSE,FALSE,FALSE,TRUE,L3_High
