LE_1,LE_2,L1_1,L1_2,L3_1,L3_2,LE_IDR,L1_IDR,L3_IDR,LE_peak_1_summit,LE_peak_2_summit,L1_peak_1_summit,L1_peak_2_summit,L3_peak_1_summit,L3_peak_2_summit,summit_agreement,k4cluster,k6cluster,k4weights,k6weights,LE_nonNormed,L1_nonNormed,L3_nonNormed,LE_std,L1_std,L3_std,name,cluster.description,variance,peak,WBGeneID,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,intestine_dev_cluster,class
1.49304,1.273019,1.321928,1.140178,3.930986,4.115769,0,0,1,NA,NA,NA,NA,11710535,11710547,6,3,4,0.963,1.000,1.383,1.231,4.023,-0.528,-0.625,1.153,ELT2peak10289,L3_High,2.4652684218260843,ELT2peak10289,WBGene00043985,11707889,11710343,-,overlapStart,-1536,1,Overlapping,NA,NA
1.499571,1.278976,2.625605,2.947533,5.002371,5.44556,0,1,1,NA,NA,11723955,11724010,11724000,11724079,34,4,6,0.987,1.000,1.389,2.787,5.224,-0.899,-0.179,1.077,ELT2peak10290,Increasing,3.766366524566084,ELT2peak10290,WBGene00008369,11721726,11724932,-,inside,-735,509,Overlapping,NA,NA
1.930737,2.080373,3.121562,3.34915,5.636243,5.99346,1,1,1,11727911,11727911,11727949,11727938,11727918,11727935,13.666666666666666,4,6,0.998,1.000,2.006,3.235,5.815,-0.864,-0.231,1.095,ELT2peak10291,Increasing,3.779491226505583,ELT2peak10291,WBGene00008367,11728151,11728891,+,overlapStart,-609,88,Overlapping,NA,NA
1.332575,1,1.845352,2.015767,4.716413,5.05128,0,0,1,NA,NA,NA,NA,11734315,11734292,11.5,4,6,0.799,1.000,1.166,1.931,4.884,-0.761,-0.372,1.133,ELT2peak10292,Increasing,3.8543767854723345,ELT2peak10292,WBGene00008368,11729578,11737147,-,inside,-934,2731,Overlapping,NA,NA
1.2410079999999999,1.347923,0.979241,1.125531,3.243926,3.381429,0,0,1,NA,NA,NA,NA,11735459,11735438,10.5,3,4,0.996,1.000,1.294,1.052,3.313,-0.477,-0.672,1.149,ELT2peak10293,L3_High,1.5401166377060833,ELT2peak10293,WBGene00008368,11729578,11737147,-,inside,-2178,1260,Overlapping,NA,NA
2.152003,2.222393,1.337035,1.45568,3.359403,4.14439,1,0,1,11798079,11797710,NA,NA,11798209,11798115,159.125,3,4,0.835,1.000,2.187,1.396,3.752,-0.215,-0.875,1.090,ELT2peak10296,L3_High,1.4370456788105832,ELT2peak10296,WBGene00004682,11798499,11803661,+,overlapStart,-3062,153,Overlapping,NA,NA
1.234465,1.329308,1.967432,1.584962,3.703357,4.030522,0,0,1,NA,NA,NA,NA,11804228,11804264,18,4,6,0.751,1.000,1.282,1.776,3.867,-0.748,-0.388,1.136,ELT2peak10297,Increasing,1.88300768075425,ELT2peak10297,WBGene00007937,11804210,11805306,+,overlapStart,-407,222,Overlapping,NA,NA
1.125531,0.762961,2.1836,2.765535,4.608498,5.28832,0,0,1,NA,NA,NA,NA,11854628,11854671,21.5,4,6,0.970,1.000,0.944,2.475,4.948,-0.913,-0.156,1.069,ELT2peak10299,Increasing,4.082516165175583,ELT2peak10299,WBGene00010068,11853631,11855003,-,overlapStart,-455,64,Overlapping,NA,NA
1.321928,1.54432,2.584963,2.675728,4.27955,4.536707,0,1,1,NA,NA,11908444,11908401,11908416,11908431,14.5,4,6,0.942,1.000,1.433,2.630,4.408,-0.929,-0.129,1.058,ELT2peak10300,Increasing,2.2407505816952504,ELT2peak10300,WBGene00045252,11904788,11910145,-,inside,-958,1449,Overlapping,NA,Target Gene Class A1
1.469485,1.879505,5.269461,5.294183,5.910682,6.331388,0,1,1,NA,NA,11909337,11909325,11909349,11909450,42.375,2,3,0.993,1.000,1.674,5.282,6.121,-1.136,0.391,0.746,ELT2peak10301,Larval,5.581467419316334,ELT2peak10301,WBGene00045252,11904788,11910145,-,inside,-1864,559,Overlapping,NA,Target Gene Class A1
1.813587,1.850424,1.989658,2.146842,4.364941,4.397731,1,1,1,11910255,11910213,11910221,11910306,11910217,11910326,39.77777777798474,3,4,0.586,1.000,1.832,2.068,4.381,-0.659,-0.491,1.151,ELT2peak10302,L3_High,1.9842107175677501,ELT2peak10302,WBGene00045252,11904788,11910145,-,overlapStart,-2849,258,Overlapping,NA,Target Gene Class A1
0.765535,0.530515,1.708345,1.225067,3.314315,3.091923,0,0,1,NA,NA,NA,NA,11924314,11924349,17.5,4,6,0.998,1.000,0.648,1.467,3.203,-0.862,-0.234,1.096,ELT2peak10304,Increasing,1.7023123391943336,ELT2peak10304,WBGene00010119,11924433,11927376,+,overlapStart,-1568,164,Overlapping,NA,NA
0.706269,0.63743,2.36257,1.836501,5.551354,5.551354,0,0,1,NA,NA,NA,NA,11925403,11925450,23.5,4,6,0.981,1.000,0.672,2.100,5.551,-0.838,-0.269,1.107,ELT2peak10305,Increasing,6.293817072843083,ELT2peak10305,WBGene00010119,11924433,11927376,+,inside,-399,730,Overlapping,NA,NA
0.870717,1.080373,3.822002,3.584963,2.424498,2.546488,0,0,1,NA,NA,NA,NA,11948320,11948340,10,2,3,0.607,1.000,0.976,3.703,2.485,-1.034,0.962,0.071,ELT2peak10309,Larval,1.8675140647867496,ELT2peak10309,WBGene00011615,11948843,11951937,+,overlapStart,-1886,84,Overlapping,NA,NA
0.710493,0,3.478047,3.75743,4.05128,4.207399,0,1,1,NA,NA,11960023,11960056,11960054,11960052,11.625,2,3,0.976,1.000,0.355,3.618,4.129,-1.146,0.448,0.698,ELT2peak10310,Larval,4.191561267652333,ELT2peak10310,WBGene00008212,11960145,11961530,+,overlapStart,-798,163,Overlapping,NA,NA
1.350497,0.968636,2.566103,2.929611,4.314315,4.536707,0,1,1,NA,NA,11965787,11965898,11965876,11965897,38.75,4,5,0.733,1.000,1.160,2.748,4.426,-0.991,-0.018,1.009,ELT2peak10313,Increasing,2.667263855531084,ELT2peak10313,WBGene00008205,11965962,11968123,+,overlapStart,-1118,350,Overlapping,NA,NA
2.971986,2.54432,3.020782,3.220551,5.982694,6.225778,1,1,1,11968228,11968188,11968185,11968223,11968215,11968219,15.444444444651404,3,4,0.522,1.000,2.758,3.121,6.104,-0.673,-0.476,1.149,ELT2peak10314,L3_High,3.3715624069835837,ELT2peak10314,WBGene00012158,11968034,12021212,+,overlapStart,-26333,172,Overlapping,NA,NA
1.169925,1.14439,2.301169,3.099535,4.754888,5.131451,0,0,1,NA,NA,NA,NA,11969847,11969799,24,4,6,0.933,1.000,1.157,2.700,4.943,-0.933,-0.122,1.056,ELT2peak10315,Increasing,3.624261077880083,ELT2peak10315,WBGene00012158,11968034,12021212,+,inside,-24721,1519,Overlapping,NA,NA
1.120294,1.325486,1.670692,2.08573,4.131451,4.622437,1,0,1,11992531,11992226,NA,NA,11993398,11993566,551.75,4,6,0.806,1.000,1.223,1.878,4.377,-0.763,-0.369,1.132,ELT2peak10316,Increasing,2.7701948088743333,ELT2peak10316,WBGene00012158,11968034,12021212,+,inside,-1556,23866,Overlapping,NA,NA
1.245112,0.807355,0.987061,0.947533,4.779978,5.397731,0,0,1,NA,NA,NA,NA,11996832,11996784,24,3,4,0.905,1.000,1.026,0.967,5.089,-0.565,-0.590,1.155,ELT2peak10317,L3_High,5.5825998544132505,ELT2peak10317,WBGene00012158,11968034,12021212,+,inside,2183,24138,Overlapping,NA,NA
0.777608,1.286523,1.508001,0.942667,2.729352,2.729352,0,0,1,NA,NA,NA,NA,11998066,11997756,155,3,4,0.499,1.000,1.032,1.225,2.729,-0.678,-0.470,1.148,ELT2peak10318,L3_High,0.86336738674975,ELT2peak10318,WBGene00012158,11968034,12021212,+,inside,3286,22904,Overlapping,NA,NA
1.283793,1.566347,2.263034,2.172467,4.169925,4.622437,0,1,1,NA,NA,11999877,11999859,11999801,11999788,36.75,4,6,0.948,1.000,1.425,2.218,4.396,-0.815,-0.300,1.116,ELT2peak10319,Increasing,2.366900398788584,ELT2peak10319,WBGene00004859,11997516,12005133,-,inside,984,2026,Overlapping,NA,Target Gene Class B
1,0.987927,4.392317,4.61891,3.243926,3.779979,0,1,1,NA,NA,12001752,12001837,12001761,12001823,36.75,2,3,0.702,1.000,0.994,4.506,3.512,-1.110,0.830,0.281,ELT2peak10320,Larval,3.276552751590333,ELT2peak10320,WBGene00004859,11997516,12005133,-,inside,-552,2882,Overlapping,NA,Target Gene Class B
0.658963,0.559427,2.625605,1.976916,2.988087,3.491853,0,1,1,NA,NA,12002905,12002969,12002837,12002799,59.5,2,5,0.780,1.000,0.609,2.301,3.240,-1.081,0.188,0.892,ELT2peak10321,Larval,1.7775397137175835,ELT2peak10321,WBGene00004859,11997516,12005133,-,inside,-1594,1851,Overlapping,NA,Target Gene Class B
1.584963,1.04182,2.545792,2.598638,5.348262,5.95542,1,1,1,12004558,12003973,12004063,12004005,12004154,12004029,150.4444444446514,4,6,0.979,1.000,1.313,2.572,5.652,-0.836,-0.272,1.108,ELT2peak10322,Increasing,4.981812828013084,ELT2peak10322,WBGene00004859,11997516,12005133,-,overlapStart,-3282,432,Overlapping,NA,Target Gene Class B
0.584963,0.70156,1.920566,2.192645,2.243926,2.951745,0,0,1,NA,NA,NA,NA,12006619,12006619,0,2,5,0.953,1.000,0.643,2.057,2.598,-1.112,0.288,0.824,ELT2peak10323,Larval,1.0184717827853333,ELT2peak10323,WBGene00012158,11968034,12021212,+,inside,12099,14142,Overlapping,NA,NA
1.573735,1.287981,2.521769,2.564204,3.283454,3.89469,0,1,1,NA,NA,12018132,12018128,12018143,12018136,4.75,4,5,0.631,1.000,1.431,2.543,3.589,-1.010,0.020,0.990,ELT2peak10324,Increasing,1.1648353906030828,ELT2peak10324,WBGene00012295,12014249,12018043,-,overlapStart,-1977,85,Overlapping,NA,Target Gene Class B
2.877744,3.019405,2.025535,1.695145,3.546488,3.936948,1,1,1,12106265,12106273,12106254,12106254,12106223,12106207,20.666666666666668,3,2,0.584,1.000,2.949,1.860,3.742,0.104,-1.048,0.944,ELT2peak10326,L3_High,0.8921523529110835,ELT2peak10326,WBGene00000754,12104930,12106078,+,overlapEnd,864,95,Overlapping,NA,NA
1.736966,1.433897,1.9948379999999999,1.824913,2.381429,2.091923,0,0,1,NA,NA,NA,NA,12141309,12141213,48,0,0,0.000,0.000,1.585,1.910,2.237,-0.999,-0.002,1.001,ELT2peak10327,Not_Changing,0.10603031245275008,ELT2peak10327,WBGene00011361,12128139,12141151,-,overlapStart,-6735,184,Overlapping,NA,NA
2.070389,2.25214,3.025535,3.415037,6.270725,6.7293519999999996,1,1,1,12146656,12146630,12146682,12146681,12146677,12146712,20,4,6,0.904,1.000,2.161,3.220,6.500,-0.795,-0.327,1.123,ELT2peak10329,Increasing,5.117210470299083,ELT2peak10329,WBGene00010924,12146832,12148771,+,overlapStart,-1171,126,Overlapping,Embryonic,NA
2.691878,2.359896,2.570166,2.652077,4.649918,5.091923,1,1,1,12154741,12154689,12154284,12154286,12154265,12154094,214.5555555553486,3,4,0.784,1.000,2.526,2.611,4.871,-0.609,-0.545,1.154,ELT2peak10330,L3_High,1.7688564260855841,ELT2peak10330,WBGene00010925,12151359,12154105,-,overlapStart,-1700,257,Overlapping,NA,Target Gene Class A2
0.842459,1.029747,0.877143,0.947533,2.622437,2.50696,1,0,0,12170415,12170474,NA,NA,NA,NA,29.5,3,4,0.905,1.000,0.936,0.912,2.565,-0.565,-0.590,1.155,ELT2peak10331,L3_High,0.89719721663425,ELT2peak10331,WBGene00010221,12169091,12171684,-,inside,-302,396,Overlapping,NA,NA
1.974909,1.790676,2.705715,2.63743,3.267772,4.169925,1,1,1,12210326,12210292,12210270,12210319,12210303,12210362,23.666666666666668,4,5,0.891,1.000,1.883,2.672,3.719,-0.950,-0.094,1.043,ELT2peak10342,Increasing,0.8483437572853335,ELT2peak10342,WBGene00000277,12199652,12213113,-,inside,-4010,2294,Overlapping,NA,NA
1.387023,1.096861,2.025535,2.389042,5.00946,4.876194,0,1,1,NA,NA,12222621,12222881,12222918,12222901,104.625,4,6,0.938,1.000,1.242,2.207,4.943,-0.810,-0.307,1.118,ELT2peak10343,Increasing,3.685269088878249,ELT2peak10343,WBGene00007695,12219670,12226081,+,inside,-110,2701,Overlapping,NA,Target Gene Class A2
1.782409,1.900464,2.491853,2.668378,5.091923,5.225778,0,1,1,NA,NA,12226215,12226193,12226173,12226178,14.25,4,6,0.850,1.000,1.841,2.580,5.159,-0.776,-0.352,1.128,ELT2peak10344,Increasing,3.033459418777,ELT2peak10344,WBGene00007692,12226182,12230019,+,overlapStart,-1895,239,Overlapping,NA,Target Gene Class A1
2.671377,2.398242,2.215013,2.192645,5.348262,5.551354,1,1,1,12230686,12230652,12230513,12230588,12230585,12230575,46.111111111318074,3,4,0.995,1.000,2.535,2.204,5.450,-0.482,-0.668,1.150,ELT2peak10345,L3_High,3.190524002470583,ELT2peak10345,WBGene00007693,12229951,12233244,+,inside,-647,312,Overlapping,NA,Target Gene Class A1
1.096215,1.534336,1.920566,2.156119,2.565854,3.2074,1,1,1,12233868,12233856,12234596,12234570,12234595,12234615,325.3333333333333,4,5,0.814,1.000,1.315,2.038,2.887,-0.972,-0.053,1.025,ELT2peak10346,Increasing,0.6185930026635833,ELT2peak10346,WBGene00007694,12235606,12240798,+,overlapStart,-3417,434,Overlapping,NA,Target Gene Class B
1.050626,1.008268,2.558967,2.716207,2.622437,3.622437,0,0,1,NA,NA,NA,NA,12241681,12241654,13.5,2,5,0.988,1.000,1.029,2.638,3.122,-1.126,0.342,0.784,ELT2peak10347,Larval,1.2003001537,ELT2peak10347,WBGene00008451,12241627,12244657,+,overlapStart,-1387,219,Overlapping,NA,NA
0.612977,0.460552,2.514573,2.131245,4.676885,4.899278,0,0,1,NA,NA,NA,NA,12243085,12243111,13,4,6,0.910,1.000,0.537,2.323,4.788,-0.943,-0.106,1.049,ELT2peak10348,Increasing,4.556847310687584,ELT2peak10348,WBGene00008451,12241627,12244657,+,inside,-40,1218,Overlapping,NA,NA
1.842459,1.625748,2.321928,2.736966,1.381429,0.50696,1,0,0,12320793,12320871,NA,NA,NA,NA,39,1,1,0.306,1.000,1.734,2.529,0.944,-0.002,1.001,-0.999,ELT2peak10349,Embryo_Specific,0.6282588333382502,ELT2peak10349,WBGene00000461,12318130,12320777,-,overlapStart,-1483,307,Overlapping,NA,NA
1.667425,1.992911,2.550197,2.192645,3.314315,3.091923,0,1,0,NA,NA,12337845,12338155,NA,NA,155,4,6,0.954,1.000,1.830,2.371,3.203,-0.923,-0.140,1.063,ELT2peak10350,Increasing,0.47827847026900006,ELT2peak10350,WBGene00005126,12336108,12337752,+,overlapEnd,1071,157,Overlapping,NA,NA
1.4780470000000001,1.491579,1.716207,1.607682,3.828888,4.297037,0,0,1,NA,NA,NA,NA,12348127,12348097,15,3,4,0.677,1.000,1.485,1.662,4.063,-0.638,-0.515,1.153,ELT2peak10351,L3_High,2.0738529748277506,ELT2peak10351,WBGene00044140,12347029,12347899,+,overlapEnd,748,48,Overlapping,NA,NA
0.966833,1.089126,1.658026,1.347923,2.195016,2.584963,0,0,1,NA,NA,NA,NA,12350431,12350416,7.5,4,6,0.996,1.000,1.028,1.503,2.390,-0.886,-0.199,1.084,ELT2peak10352,Increasing,0.47791451672499996,ELT2peak10352,WBGene00009635,12350578,12351788,+,overlapStart,-761,95,Overlapping,NA,NA
0.947533,1.222392,1.963474,1.640104,4.7293519999999996,5.111822,0,0,1,NA,NA,NA,NA,12353079,12353067,6,4,6,0.735,1.000,1.085,1.802,4.921,-0.744,-0.393,1.137,ELT2peak10353,Increasing,4.158792750151082,ELT2peak10353,WBGene00009636,12351966,12352949,-,overlapStart,-613,128,Overlapping,NA,NA
2.203533,2.246239,3.0327480000000002,2.875455,4.381429,4.334779,1,1,1,12363245,12363218,12363201,12363287,12363216,12363195,26,4,6,0.998,1.000,2.225,2.954,4.358,-0.880,-0.207,1.087,ELT2peak10354,Increasing,1.1755995501617498,ELT2peak10354,WBGene00008960,12363683,12364904,-,overlapEnd,999,15,Overlapping,NA,NA
1.596103,1.453718,1.684498,1.561879,3.064955,3.14439,1,0,1,12367638,12367637,NA,NA,12367698,12367712,33.75,3,4,0.701,1.000,1.525,1.623,3.105,-0.632,-0.521,1.153,ELT2peak10355,L3_High,0.7833502306973332,ELT2peak10355,WBGene00008958,12367907,12371421,-,overlapEnd,1924,261,Overlapping,NA,NA
1.485427,1.222393,2.061639,2,4.754888,5.536707,0,1,1,NA,NA,12393996,12394028,12394011,12394083,26.75,4,6,0.704,1.000,1.354,2.031,5.146,-0.737,-0.402,1.138,ELT2peak10356,Increasing,4.089950870721752,ELT2peak10356,WBGene00008924,12394262,12399536,+,overlapStart,-2785,221,Overlapping,NA,NA
1.36257,1.289507,2.736966,2.577309,3.243926,3.50696,0,1,1,NA,NA,12414093,12414093,12414036,12414088,20.75,2,5,0.799,1.000,1.326,2.657,3.375,-1.084,0.196,0.887,ELT2peak10357,Larval,1.0813076906252497,ELT2peak10357,WBGene00002991,12399517,12414041,-,overlapStart,-7412,245,Overlapping,NA,NA
0.704544,0.61471,1.813232,1.330149,3.50696,3.50696,0,0,1,NA,NA,NA,NA,12434383,12434355,14,4,6,0.998,1.000,0.660,1.572,3.507,-0.862,-0.235,1.096,ELT2peak10359,Increasing,2.1140721797585833,ELT2peak10359,WBGene00011824,12434097,12443916,+,inside,-4639,12,Overlapping,NA,NA
1.176878,1.342687,2.288569,2.598638,3.52686,3.966392,0,1,1,NA,NA,12435381,12435436,12435395,12435418,19.5,4,5,0.767,1.000,1.260,2.444,3.747,-0.984,-0.032,1.016,ELT2peak10360,Increasing,1.5472817315065832,ELT2peak10360,WBGene00011824,12434097,12443916,+,inside,-3490,1034,Overlapping,NA,NA
1.14439,0.674905,2.128105,1.777608,1.729352,2.091923,0,0,1,NA,NA,NA,NA,12436824,12436947,61.5,2,3,0.866,1.000,0.910,1.953,1.911,-1.154,0.613,0.541,ELT2peak10361,Larval,0.34867474029033346,ELT2peak10361,WBGene00011824,12434097,12443916,+,inside,-2116,2487,Overlapping,NA,NA
1.514573,1.115477,1.635589,2.115477,4.348262,4.899278,1,0,1,12448167,12449681,NA,NA,12449393,12449436,501.125,4,6,0.670,1.000,1.315,1.876,4.624,-0.728,-0.412,1.140,ELT2peak10363,Increasing,3.135794883543001,ELT2peak10363,WBGene00011823,12449892,12451443,+,overlapStart,-1642,316,Overlapping,NA,NA
1.716207,0.900464,0.970253,1.029146,1.50696,2.27955,1,0,1,12452363,12452393,NA,NA,12452485,12452430,39.75,3,4,0.825,1.000,1.308,1.000,1.893,-0.203,-0.883,1.086,ELT2peak10364,L3_High,0.20597140559274996,ELT2peak10364,WBGene00011826,12451190,12454336,-,inside,219,850,Overlapping,NA,NA
0.959358,0.678072,0.754887,1,1.44556,2.00946,0,0,1,NA,NA,NA,NA,12453678,12453677,0.5,3,4,0.692,1.000,0.819,0.877,1.728,-0.634,-0.519,1.153,ELT2peak10365,L3_High,0.25866174052658325,ELT2peak10365,WBGene00011826,12451190,12454336,-,inside,-915,411,Overlapping,NA,NA
1.584963,1.752907,1.675728,1.540568,4.348262,4.703357,0,0,1,NA,NA,NA,NA,12454463,12454484,10.5,3,4,0.917,1.000,1.669,1.608,4.526,-0.559,-0.595,1.155,ELT2peak10366,L3_High,2.779695932783582,ELT2peak10366,WBGene00011826,12451190,12454336,-,overlapStart,-1715,113,Overlapping,NA,NA
2.025535,2,1.557217,1.793549,5.00946,5.188784,1,0,1,12458223,12458218,NA,NA,12458205,12458216,5.25,3,4,0.994,1.000,2.013,1.675,5.099,-0.486,-0.664,1.150,ELT2peak10367,L3_High,3.5602335234385825,ELT2peak10367,WBGene00011820,12454743,12457957,+,overlapEnd,1870,65,Overlapping,NA,NA
1.137504,1.415037,2.301169,2.478047,2.988087,3.461156,0,0,1,NA,NA,NA,NA,12465580,12465578,1,2,5,0.510,1.000,1.276,2.390,3.225,-1.044,0.095,0.949,ELT2peak10368,Larval,0.9554732588815833,ELT2peak10368,WBGene00011821,12464640,12466917,-,inside,100,692,Overlapping,NA,Target Gene Class A2
1.475338,1.672195,3.019194,3.514573,6.636243,7.066656,0,1,1,NA,NA,12467014,12466928,12466962,12466951,25.125,4,6,0.998,1.000,1.574,3.267,6.851,-0.862,-0.234,1.096,ELT2peak10369,Increasing,7.261616072089001,ELT2peak10369,WBGene00011821,12464640,12466917,-,overlapStart,-1183,155,Overlapping,NA,Target Gene Class A2
2.072756,2.008268,2.478047,2.698173,3.169925,3.828888,1,1,1,12480652,12480595,12480664,12480637,12480641,12480641,14.888888888681928,4,6,0.977,1.000,2.041,2.588,3.499,-0.908,-0.165,1.072,ELT2peak10371,Increasing,0.5431163404410833,ELT2peak10371,WBGene00000222,12480942,12484908,+,overlapStart,-2302,35,Overlapping,Embryonic,NA
0.616671,0.889817,1.625605,1.571157,3.314315,4.207399,0,0,1,NA,NA,NA,NA,12484543,12484511,16,4,6,0.968,1.000,0.753,1.598,3.761,-0.828,-0.283,1.111,ELT2peak10372,Increasing,2.4060491595189997,ELT2peak10372,WBGene00009726,12485051,12491750,+,overlapStart,-3731,22,Overlapping,NA,NA
0.836501,0.887973,1.610498,1.594743,3.565854,3.50696,0,0,1,NA,NA,NA,NA,12504498,12504806,154,4,6,0.963,1.000,0.862,1.603,3.536,-0.824,-0.288,1.112,ELT2peak10375,Increasing,1.9064805239257494,ELT2peak10375,WBGene00004739,12503893,12525789,-,inside,9669,365,Overlapping,NA,NA
3.055853,2.91698,3.706193,3.862497,6.472744,6.890665,1,1,1,12509575,12509647,12509573,12509668,12509643,12509650,34.666666666666664,4,6,0.831,1.000,2.986,3.784,6.682,-0.770,-0.360,1.130,ELT2peak10376,Increasing,3.7810892277160844,ELT2peak10376,WBGene00004739,12503893,12525789,-,inside,5307,5343,Overlapping,NA,NA
1.152003,1.309855,1.4780470000000001,1.577309,3.00946,3.00946,0,0,1,NA,NA,NA,NA,12511897,12511730,83.5,4,6,0.660,1.000,1.231,1.528,3.009,-0.726,-0.415,1.141,ELT2peak10377,Increasing,0.9078183970809997,ELT2peak10377,WBGene00004739,12503893,12525789,-,inside,2145,7591,Overlapping,NA,NA
0.526069,0.374395,1.067114,1.270648,2.622437,3.565854,0,0,1,NA,NA,NA,NA,12514761,12514434,163.5,4,6,0.956,1.000,0.450,1.169,3.094,-0.820,-0.294,1.114,ELT2peak10378,Increasing,1.868896395940583,ELT2peak10378,WBGene00004739,12503893,12525789,-,inside,245,10295,Overlapping,NA,NA
1.710493,1.115477,1.924449,1.635589,3.565854,3.491853,0,1,1,NA,NA,12517509,12517548,12517478,12517503,19.25,4,6,0.685,1.000,1.413,1.780,3.529,-0.732,-0.407,1.139,ELT2peak10379,Increasing,1.2783392624730832,ELT2peak10379,WBGene00004739,12503893,12525789,-,inside,-2837,7670,Overlapping,NA,NA
1.956931,1.939993,4.088675,4.201634,5.131451,5.429792,1,1,1,12518708,12518714,12518719,12518677,12518644,12518804,34.666666666666664,2,5,0.827,1.000,1.948,4.145,5.281,-1.088,0.209,0.879,ELT2peak10380,Larval,2.869671696847584,ELT2peak10380,WBGene00004739,12503893,12525789,-,inside,-4058,6375,Overlapping,NA,NA
0.584962,0.544321,3.584963,3.584963,3.00946,3.243926,0,0,1,NA,NA,NA,NA,12625400,12625815,207.5,2,3,0.789,1.000,0.565,3.585,3.127,-1.143,0.712,0.431,ELT2peak10383,Larval,2.64941020748575,ELT2peak10383,WBGene00006493,12624663,12634361,-,inside,3398,497,Overlapping,NA,NA
1.389042,1.570316,3.099536,3.215013,6.136317,6.356626,0,1,1,NA,NA,12627970,12627994,12627965,12628002,15.25,4,6,0.994,1.000,1.480,3.157,6.246,-0.888,-0.195,1.083,ELT2peak10384,Increasing,5.846629250747584,ELT2peak10384,WBGene00006493,12624663,12634361,-,inside,1532,3107,Overlapping,NA,NA
1.728698,1.959358,2.528929,2.602036,5.176239,5.800559,1,1,1,12630719,12630804,12630707,12630752,12630741,12630860,45.4444444446514,4,6,0.774,1.000,1.844,2.565,5.488,-0.754,-0.380,1.134,ELT2peak10385,Increasing,3.724229574530582,ELT2peak10385,WBGene00006493,12624663,12634361,-,inside,-1308,3116,Overlapping,NA,NA
0.625605,0.485427,3.099535,3.472753,4.792362,5.101907,0,1,1,NA,NA,12634052,12634077,12634049,12634094,17.5,2,5,0.708,1.000,0.556,3.286,4.947,-1.071,0.161,0.910,ELT2peak10386,Larval,4.916921960836083,ELT2peak10386,WBGene00006493,12624663,12634361,-,overlapStart,-4644,148,Overlapping,NA,NA
0.938599,0.467505,3.287163,2.419714,4.131451,4.243926,0,0,1,NA,NA,NA,NA,12663557,12663782,112.5,2,5,0.691,1.000,0.703,2.853,4.188,-1.068,0.155,0.914,ELT2peak10391,Larval,3.0911794498357503,ELT2peak10391,WBGene00045386,12662478,12663627,-,overlapStart,-823,310,Overlapping,NA,NA
2.49354,2.520073,2.602036,1.85561,4.804641,5.594423,1,0,1,12665348,12665367,NA,NA,12665174,12665225,79,3,4,0.992,1.000,2.507,2.229,5.200,-0.491,-0.660,1.151,ELT2peak10392,L3_High,2.692192901217249,ELT2peak10392,WBGene00003616,12663760,12667856,-,inside,444,1174,Overlapping,NA,NA
0.552541,1.129283,1.807355,1.844722,3.169925,3.676885,0,0,1,NA,NA,NA,NA,12667175,12666695,240,4,6,0.971,1.000,0.841,1.826,3.423,-0.912,-0.157,1.069,ELT2peak10393,Increasing,1.6985540085622497,ELT2peak10393,WBGene00003616,12663760,12667856,-,inside,-1246,198,Overlapping,NA,NA
2.242857,2.043422,1.625605,1.192645,0.091922,0.729352,1,0,0,12681755,12681777,NA,NA,NA,NA,11,1,1,0.614,1.000,2.143,1.409,0.411,0.945,0.101,-1.047,ELT2peak10397,Embryo_Specific,0.7562200808100835,ELT2peak10397,WBGene00000082,12678832,12689279,+,inside,-2187,2600,Overlapping,NA,NA
1,0.981384,2.36257,2.099536,2.381429,2.091923,1,0,0,12688173,12688031,NA,NA,NA,NA,71,2,3,0.896,1.000,0.991,2.231,2.237,-1.155,0.573,0.581,ELT2peak10398,Larval,0.5151671927843334,ELT2peak10398,WBGene00000082,12678832,12689279,+,overlapEnd,4725,578,Overlapping,NA,NA
